"H4"||"H"||4||64|||89||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||14|28|42||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142364"|"65377994"
"H2"||"H"||2||13|||61|||||4|6|7|15|18|20|30|55|70|25|50|65|22|50|60|20|45|55||22.4|||1.9|||2.5|||2.3|||6.8|||8.9|||55.1||||||||10|22.5|35||||0|0.25|0.5||||1.2|1.35|1.5|||||1.58|||4|9|14|0.1|0.13|0.16|||||15.2|||6.8|||25||0|1.5|2.9|16|27|38|2|8|14|0|0|5|".15"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|2.5|6.2|9.9|1.9|4.6|7.4|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142402"|"65378111"
"H3"||"H"||3||61|||86||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.42|0.9|1.4|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142402"|"65378109"
"H1"||"H"||1||0|||13|||||3|4|5|7|14|20|50|70|80|45|65|75|40|60|70|35|50|65||27.1|||2.2|||3.1|||4.4|||8.5|||8.9|||54.4||||||||10|18.5|27||||0.5|1.25|2||||1.2|1.35|1.5|||||1.5|||4|9|14|0.13|0.15|0.16|||||18.8|||8|||32||0|1.5|2.9|16|24|31|2|6|10|0|0|4|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|7.4|11.2|2.7|5.6|8.4|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142402"|"65378110"
"H1"||"H"||1||0|||46|||||0|0|0|0|0|0|70|85|100|65|80|100|60|75|90|55|60|70||29.3|||2.4|||3.5|||4.8|||9.2|||9.4|||53.7||||||||7|17|27||||1|1.5|2||||1.25|1.4|1.55|||||1.52|||14|28|42|0.11|0.16|0.2|||||23.9|||10.1|||39||0|1.5|2.9|21|31|41|4|11|19|0|4|12|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|4.7|9.3|13.9|3.5|7|10.5|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22142403"|"65378112"
"H2"||"H"||2||46|||157|||||0|0|0|0|0|0|80|90|100|75|85|100|75|85|95|70|80|90||5.5|||0.2|||0.3|||0.6|||1.7|||2.7|||47||||||||35|47.5|60||||0|0.25|0.5||||1.35|1.48|1.6|||||1.76|||0.42|0.9|1.4|0.1|0.14|0.17|||||30|||24|||38||6|7.5|8.9|44|56|68|25|34|44|15|28|44|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|12.2|17.2|22.1|9.2|12.9|16.6|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22142403"|"65378113"
"H3"||"H"||3||61|||86||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.42|0.9|1.4|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142404"|"65378116"
"H1"||"H"||1||0|||13|||||3|4|5|7|14|20|50|70|80|45|65|75|40|60|70|35|50|65||27.1|||2.2|||3.1|||4.4|||8.5|||8.9|||54.4||||||||10|18.5|27||||0.5|1.25|2||||1.2|1.35|1.5|||||1.5|||4|9|14|0.13|0.15|0.16|||||18.8|||8|||32||0|1.5|2.9|16|24|31|2|6|10|0|0|4|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|7.4|11.2|2.7|5.6|8.4|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142404"|"65378114"
"H2"||"H"||2||13|||61|||||4|6|7|15|18|20|30|55|70|25|50|65|22|50|60|20|45|55||22.4|||1.9|||2.5|||2.3|||6.8|||8.9|||55.1||||||||10|22.5|35||||0|0.25|0.5||||1.2|1.35|1.5|||||1.58|||4|9|14|0.1|0.13|0.16|||||15.2|||6.8|||25||0|1.5|2.9|16|27|38|2|8|14|0|0|5|".15"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|2.5|6.2|9.9|1.9|4.6|7.4|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142404"|"65378115"
"H3"||"H"||3||109|||157|||||0|0|0|0|3|5|60|90|100|55|90|100|50|80|85|35|65|75||39.8|||3.6|||5|||6.9|||12.5|||11.8|||37.7||||||||10|22.5|35||||0|0.1|0.2||||1.2|1.3|1.4|||||1.43|||4|9|14|0.08|0.13|0.17|||||25.5|||11|||45||0|1.5|2.9|16|27|38|2|8|14|0|3|10|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|2.5|5.9|9.2|1.9|4.4|6.9|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22142417"|"65378070"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|0|90|95|100|80|95|100|70|90|95|50|70|75||41.6|||3.9|||5.4|||7.3|||13|||12|||37.4||||||||15|21|27||||1|2.5|4||||1.2|1.3|1.4|||||1.42|||4|9|14|0.12|0.17|0.22|||||28.2|||13.5|||46||0|1.5|2.9|20|26|31|4|8|10|0|3|6|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|6|10.9|15.8|4.5|8.2|11.8|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22142417"|"65378068"
"H2"||"H"||2||20|||109|||||0|0|0|0|0|0|90|95|100|75|90|100|65|80|85|45|60|65||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||18|25|35||||0|0.25|0.5||||1.2|1.35|1.5|||||1.48|||4|9|14|0.13|0.16|0.18|||||27.3|||13.1|||44||0|1.5|2.9|23|30|38|6|10|14|0|3|7|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|6.8|9.9|3.4|5.1|7.4|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22142417"|"65378069"
"H3"||"H"||3||43|||68||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.21|0.42|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142424"|"65378163"
"H1"||"H"||1||0|||10|||||0|0|0|0|3|5|90|95|100|85|95|100|80|95|100|70|85|95||19|||1.4|||2|||3|||6|||6.6|||45||||||||27|36|45||||1|2.5|4||||1.2|1.35|1.5|||||1.55|||1.4|7.7|14|0.16|0.19|0.21|||||32.8|||21.4|||44||6|7.5|8.9|39|50|61|19|25|32|11|23|35|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|11.7|18.2|24.8|8.8|13.7|18.6|1|2.4|4.4|5.1|6.5|7.8|||||||||||||||||||||||||||||||||"22142424"|"65378161"
"H2"||"H"||2||10|||43|||||0|3|5|0|5|10|90|95|100|85|95|100|80|90|95|70|80|85||17.1|||1.5|||2.1|||2.9|||5.3|||5.3|||27.9||||||||35|55|75||||0|0.25|0.5||||1.4|1.55|1.7|||||1.87|||1.4|7.7|14|0.12|0.14|0.16|||||33.7|||28.4|||36||6|7.5|8.9|44|63|83|25|40|55|15|33|52|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|12.2|19.8|27.4|9.2|14.9|20.5|1|2.4|4.4|5.1|6.5|7.8|||||||||||||||||||||||||||||||||"22142424"|"65378162"
"H1"||"H"||1||0|||30|||||0|0|0|0|0|0|95|97.5|100|90|95|100|85|95|100|75|85|90||19.2|||1|||1.8|||1.7|||6.2|||8.5|||54.3||||||||18|26.5|35||||2|3|4||||1.3|1.4|1.5|||||1.56|||1.4|2.7|4|0.18|0.21|0.24|||||31.2|||18.1|||42||3|4.5|5.9|33|43|52|12|18|24|7|16|24|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10.8|16|21.2|8.1|12|15.9|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22142429"|"65378172"
"H2"||"H"||2||30|||99|||||0|0|0|0|0|0|95|97.5|100|90|95|100|90|95|100|85|90|95||7.7|||0.2|||0.5|||0.9|||2.4|||3.7|||49.8||||||||35|42.5|50||||0|0.25|0.5||||1.3|1.45|1.6|||||1.69|||0.42|0.9|1.4|0.12|0.15|0.18|||||30.6|||22.8|||42||3|4.5|5.9|44|51|59|25|30|36|21|29|38|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|12.2|15.4|18.6|9.2|11.6|14|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22142429"|"65378173"
"H3"||"H"||3||99|||157|||||0|0|0|0|0|0|95|97.5|100|90|95|100|90|95|100|85|90|95||18.4|||1.3|||2|||2.9|||5.8|||6.4|||43.6||||||||35|38|50||||0|0.25|0.5||||1.3|1.45|1.6|||||1.66|||0.42|0.9|1.4|0.1|0.13|0.16|||||33.3|||21.7|||42||3|4.5|5.9|44|47|59|25|27|36|21|25|38|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|12.2|13.9|18.6|9.2|10.4|14|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22142429"|"65378174"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|90|95|100|85|95|100|80|90|95|70|80|85||26.3|||2.1|||3|||4.3|||8.2|||8.7|||52.7||||||||15|21|27||||0.5|1.25|2||||1.3|1.4|1.5|||||1.51|||4|9|14|0.17|0.19|0.2|||||27.8|||13|||43||0|1.5|2.9|27|34|41|10|14|19|4|10|16|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|6.4|10.2|13.9|4.8|7.6|10.5|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142430"|"65378175"
"H2"||"H"||2||15|||65|||||0|0|0|0|0|0|70|85|100|65|85|95|65|85|95|60|80|90||5.5|||0.2|||0.3|||0.6|||1.7|||2.7|||47||||||||35|47.5|60||||0|0.25|0.5||||1.35|1.45|1.55|||||1.73|||1.4|2.7|4|0.08|0.12|0.16|||||30|||23.9|||39||0|1.5|2.9|44|56|68|25|34|44|12|28|44|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|12.2|17.2|22.1|9.2|12.9|16.6|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142430"|"65378176"
"H3"||"H"||3||65|||88|||||0|0|0|0|0|0|40|45|65|35|40|60|35|40|60|30|35|55||17.6|||0.2|||0.4|||1.2|||5.1|||10.7|||49.4||||||||25|33|40||||0|0.25|0.5||||1.3|1.4|1.5|||||1.72|||0.42|0.9|1.4|0|0.01|0.01|||||18|||10.5|||25||0|1.5|2.9|35|43|50|17|23|29|1|2|12|".15"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|8.8|12.1|15.1|6.6|9.1|11.3|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142430"|"65378177"
"H4"||"H"||4||88|||152||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.42|0.9|1.4|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142430"|"65378178"
"H3"||"H"||3||65|||88|||||0|0|0|0|0|0|40|45|65|35|40|60|35|40|60|30|35|55||17.6|||0.2|||0.4|||1.2|||5.1|||10.7|||49.4||||||||25|33|40||||0|0.25|0.5||||1.3|1.4|1.5|||||1.72|||0.42|0.9|1.4|0|0.01|0.01|||||18|||10.5|||25||0|1.5|2.9|35|43|50|17|23|29|1|2|12|".15"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|8.8|12.1|15.1|6.6|9.1|11.3|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142431"|"65378181"
"H2"||"H"||2||15|||65|||||0|0|0|0|0|0|70|85|100|65|85|95|65|85|95|60|80|90||5.5|||0.2|||0.3|||0.6|||1.7|||2.7|||47||||||||35|47.5|60||||0|0.25|0.5||||1.35|1.45|1.55|||||1.73|||1.4|2.7|4|0.08|0.12|0.16|||||30|||23.9|||39||0|1.5|2.9|44|56|68|25|34|44|12|28|44|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|12.2|17.2|22.1|9.2|12.9|16.6|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142431"|"65378180"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|90|95|100|85|95|100|80|90|95|70|80|85||26.3|||2.1|||3|||4.3|||8.2|||8.7|||52.7||||||||15|21|27||||0.5|1.25|2||||1.3|1.4|1.5|||||1.51|||4|9|14|0.17|0.19|0.2|||||27.8|||13|||43||0|1.5|2.9|27|34|41|10|14|19|4|10|16|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|6.4|10.2|13.9|4.8|7.6|10.5|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142431"|"65378179"
"H4"||"H"||4||88|||152||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.42|0.9|1.4|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142431"|"65378182"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|90|95|100|85|95|100|80|90|95|70|80|85||26.3|||2.1|||3|||4.3|||8.2|||8.7|||52.7||||||||15|21|27||||0.5|1.25|2||||1.3|1.4|1.5|||||1.51|||4|9|14|0.17|0.19|0.2|||||27.8|||13|||43||0|1.5|2.9|27|34|41|10|14|19|4|10|16|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|6.4|10.2|13.9|4.8|7.6|10.5|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142432"|"65378183"
"H2"||"H"||2||15|||65|||||0|0|0|0|0|0|70|85|100|65|85|95|65|85|95|60|80|90||5.5|||0.2|||0.3|||0.6|||1.7|||2.7|||47||||||||35|47.5|60||||0|0.25|0.5||||1.35|1.45|1.55|||||1.73|||1.4|2.7|4|0.08|0.12|0.16|||||30|||23.9|||39||0|1.5|2.9|44|56|68|25|34|44|12|28|44|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|12.2|17.2|22.1|9.2|12.9|16.6|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142432"|"65378184"
"H4"||"H"||4||88|||152||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.42|0.9|1.4|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142432"|"65378186"
"H3"||"H"||3||65|||88|||||0|0|0|0|0|0|40|45|65|35|40|60|35|40|60|30|35|55||17.6|||0.2|||0.4|||1.2|||5.1|||10.7|||49.4||||||||25|33|40||||0|0.25|0.5||||1.3|1.4|1.5|||||1.72|||0.42|0.9|1.4|0|0.01|0.01|||||18|||10.5|||25||0|1.5|2.9|35|43|50|17|23|29|1|2|12|".15"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|8.8|12.1|15.1|6.6|9.1|11.3|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142432"|"65378185"
"H3"||"H"||3||65|||88|||||0|0|0|0|0|0|40|45|65|35|40|60|35|40|60|30|35|55||17.6|||0.2|||0.4|||1.2|||5.1|||10.7|||49.4||||||||25|33|40||||0|0.25|0.5||||1.3|1.4|1.5|||||1.72|||0.42|0.9|1.4|0|0.01|0.01|||||18|||10.5|||25||0|1.5|2.9|35|43|50|17|23|29|1|2|12|".15"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|8.8|12.1|15.1|6.6|9.1|11.3|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142433"|"65378189"
"H4"||"H"||4||88|||152||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0.42|0.9|1.4|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142433"|"65378190"
"H2"||"H"||2||15|||65|||||0|0|0|0|0|0|70|85|100|65|85|95|65|85|95|60|80|90||5.5|||0.2|||0.3|||0.6|||1.7|||2.7|||47||||||||35|47.5|60||||0|0.25|0.5||||1.35|1.45|1.55|||||1.73|||1.4|2.7|4|0.08|0.12|0.16|||||30|||23.9|||39||0|1.5|2.9|44|56|68|25|34|44|12|28|44|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|12.2|17.2|22.1|9.2|12.9|16.6|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142433"|"65378188"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|90|95|100|85|95|100|80|90|95|70|80|85||26.3|||2.1|||3|||4.3|||8.2|||8.7|||52.7||||||||15|21|27||||0.5|1.25|2||||1.3|1.4|1.5|||||1.51|||4|9|14|0.17|0.19|0.2|||||27.8|||13|||43||0|1.5|2.9|27|34|41|10|14|19|4|10|16|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|6.4|10.2|13.9|4.8|7.6|10.5|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142433"|"65378187"
"H2"||"H"||2||15|||122|||||0|0|0|0|5|10|55|95|100|50|90|95|45|85|90|40|75|80||19.7|||1.1|||1.9|||1.8|||6.3|||8.6|||54.3||||||||18|26|34||||0.5|1.25|2||||1.3|1.43|1.55|||||1.6|||4|9|14|0.1|0.15|0.2|||||28.2|||15.1|||40||0|1.5|2.9|30|39|47|12|18|24|1|12|19|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|7.4|11.9|16.4|5.6|8.9|12.3|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142435"|"65378195"
"H3"||"H"||3||122|||157|||||0|0|0|0|8|15|35|65|70|30|60|65|28|60|65|26|55|60||17.8|||0.2|||0.4|||1.2|||5.1|||10.9|||54.2||||||||15|28|34||||0|0.25|0.5||||1.3|1.43|1.55|||||1.66|||4|23|42|0.08|0.12|0.16|||||21.3|||11.4|||30||0|1.5|2.9|26|38|44|10|19|24|0|7|11|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|5.2|10.4|13|3.9|7.8|9.8|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142435"|"65378196"
"H1"||"H"||1||0|||15|||||0|0|0|0|3|5|80|90|95|75|90|95|70|85|90|60|70|80||29.1|||2.4|||3.4|||4.8|||9.1|||9.4|||53.4||||||||10|17.5|25||||0.5|2.75|5||||1.15|1.23|1.3|||||1.33|||4|9|14|0.16|0.19|0.22|||||25.6|||11|||47||0|1.5|2.9|22|34|45|6|11|17|0|6|14|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|4.6|12.3|20|3.5|9.2|15|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142435"|"65378194"
"H1"||"H"||1||0|||15|||||0|0|0|0|3|5|80|90|95|75|90|95|70|85|90|60|70|80||29.1|||2.4|||3.4|||4.8|||9.1|||9.4|||53.4||||||||10|17.5|25||||0.5|2.75|5||||1.15|1.23|1.3|||||1.33|||4|9|14|0.16|0.19|0.22|||||25.6|||11|||47||0|1.5|2.9|22|34|45|6|11|17|0|6|14|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|4.6|12.3|20|3.5|9.2|15|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142436"|"65378198"
"H3"||"H"||3||122|||157|||||0|0|0|0|8|15|35|65|70|30|60|65|28|60|65|26|55|60||17.8|||0.2|||0.4|||1.2|||5.1|||10.9|||54.2||||||||15|28|34||||0|0.25|0.5||||1.3|1.43|1.55|||||1.66|||4|23|42|0.08|0.12|0.16|||||21.3|||11.4|||30||0|1.5|2.9|26|38|44|10|19|24|0|7|11|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|5.2|10.4|13|3.9|7.8|9.8|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142436"|"65378197"
"H2"||"H"||2||15|||122|||||0|0|0|0|5|10|55|95|100|50|90|95|45|85|90|40|75|80||19.7|||1.1|||1.9|||1.8|||6.3|||8.6|||54.3||||||||18|26|34||||0.5|1.25|2||||1.3|1.43|1.55|||||1.6|||4|9|14|0.1|0.15|0.2|||||28.2|||15.1|||40||0|1.5|2.9|30|39|47|12|18|24|1|12|19|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|7.4|11.9|16.4|5.6|8.9|12.3|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"22142436"|"65378199"
"Ap"||"A"|||0|0|0|10|25|35||25||0|0|0|0|0|4|83|92|100|82|92|100|66|79|90|47|57|68|25|42|51|2.2|3.7|4.5|4.9|8.2|10|6.5|10.9|13.2|7.5|12.6|15.3|3.9|6.6|8|30|38|48|||||||15|20|27|0|0|0|0.5|1.25|2||||1.3|1.38|1.45||||1.37|1.45|1.51||4|23|42|0.15|0.16|0.19||||21.7|26.8|31.3|7.8|12.1|17.4|37|43|48|0|1.5|2.9|16|20|25|5|6|9|0|0|3|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|7.3|10.3||||0.7|5.2|7.6|3.6|6|6||||||||||2.2|5.5|13.3|||||||||||||||||||||"22142437"|"65378215"
"Bt1"||"B"||1|10|25|35|35|48|65||23||0|0|0|0|1|6|79|96|100|78|96|100|63|88|100|46|70|91|10|30|50|0.3|0.9|1.5|1.7|5.1|8.5|2.8|8.5|14.2|3.5|10.4|17.3|1.7|5.1|8.5|0|32|60|||||||30|38|60|0|0|0|0|0.25|0.5||||1.45|1.53|1.6||||1.67|1.75|1.83||4|9|14|0.1|0.12|0.15||||26.9|34.5|41.7|15.9|24|39.1|31|39|43|3|4.5|5.9|27|34|42|10|14|18|1|8|17|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||0.3|5.3|15.1|1.6|2.6|5.4|3.6|5.4|6||||||||||2.1|8.6|22.5|||||||||||||||||||||"22142437"|"65378216"
"Bt2"||"B"||2|35|48|65|152|183|200||135||0|0|0|0|1|16|40|82|100|38|82|100|30|73|100|24|65|97|10|22|50|1.5|3.2|7.3|2.7|5.9|13.4|2.3|5.1|11.6|2.4|5.2|11.8|1.1|2.6|5.9|0|28|57|||||||33|50|70|0|0|0|0|0.25|0.5||||1.45|1.53|1.6||||1.7|1.78|1.86||4|9|14|0.04|0.1|0.15||||12.7|31.8|39.1|8.2|24.6|35.2|17|35|43|3|4.5|5.9|34|42|56|14|18|26|0|4|13|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||0.3|5.8|16.1|1.7|2.5|6|3.6|5.4|6||||||||||2.5|10.4|24.5|||||||||||||||||||||"22142437"|"65378217"
"Bt2"||"B"||2|35|48|65|152|183|200||135||0|0|0|0|1|16|40|82|100|38|82|100|30|73|100|24|65|97|10|22|50|1.5|3.2|7.3|2.7|5.9|13.4|2.3|5.1|11.6|2.4|5.2|11.8|1.1|2.6|5.9|0|28|57|||||||33|50|70|0|0|0|0|0.25|0.5||||1.45|1.53|1.6||||1.7|1.78|1.86||4|9|14|0.04|0.1|0.15||||12.7|31.8|39.1|8.2|24.6|35.2|17|35|43|3|4.5|5.9|34|42|56|14|18|26|0|4|13|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0||||0.3|5.8|16.1|1.7|2.5|6|3.6|5.4|6||||||||||2.5|10.4|24.5|||||||||||||||||||||"22142438"|"65378220"
"Ap"||"A"|||0|0|0|10|25|35||25||0|0|0|0|0|4|83|92|100|82|92|100|66|79|90|47|57|68|25|42|51|2.2|3.7|4.5|4.9|8.2|10|6.5|10.9|13.2|7.5|12.6|15.3|3.9|6.6|8|30|38|48|||||||15|20|27|0|0|0|0.5|1.25|2||||1.3|1.38|1.45||||1.37|1.45|1.51||4|23|42|0.15|0.16|0.19||||21.7|26.8|31.3|7.8|12.1|17.4|37|43|48|0|1.5|2.9|16|20|25|5|6|9|0|0|3|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|7.3|10.3||||0.7|5.2|7.6|3.6|6|6||||||||||2.2|5.5|13.3|||||||||||||||||||||"22142438"|"65378218"
"Bt1"||"B"||1|10|25|35|35|48|65||23||0|0|0|0|1|6|79|96|100|78|96|100|63|88|100|46|70|91|10|30|50|0.3|0.9|1.5|1.7|5.1|8.5|2.8|8.5|14.2|3.5|10.4|17.3|1.7|5.1|8.5|0|32|60|||||||30|38|60|0|0|0|0|0.25|0.5||||1.45|1.53|1.6||||1.67|1.75|1.83||4|9|14|0.1|0.12|0.15||||26.9|34.5|41.7|15.9|24|39.1|31|39|43|3|4.5|5.9|27|34|42|10|14|18|1|8|17|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||0.3|5.3|15.1|1.6|2.6|5.4|3.6|5.4|6||||||||||2.1|8.6|22.5|||||||||||||||||||||"22142438"|"65378219"
"H3"||"H"||3||61|||86|||||0|0|0|0|5|10|55|95|100|50|90|95|48|90|95|45|85|90||3|||0|||0|||0|||0.7|||2.3|||42||||||||40|55|80||||0|0.25|0.5||||1.2|1.35|1.5|||||1.68|||0.42|0.9|1.4|0.02|0.04|0.05|||||31.8|||27.2|||43||6|7.5|8.9|62|74|88|40|49|59|12|45|60|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|19.2|24.2|29.1|14.4|18.8|21.8|4.4|8.6|13.9|6.6|7.5|8.4|||||||||||||||||||||||||||||||||"22142439"|"65378076"
"H4"||"H"||4||86|||111||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|2.1|4.2|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142439"|"65378077"
"H1"||"H"||1||0|||13|||||0|0|0|0|5|10|90|95|100|90|95|100|86|95|100|76|90|95||16.9|||0.1|||0.4|||1.1|||4.9|||10.4|||48.1||||||||30|35|40||||0.5|1.75|3||||1.2|1.3|1.4|||||1.49|||4|9|14|0.15|0.18|0.2|||||31.4|||19.1|||45||3|4.5|5.9|41|48|55|21|25|28|15|24|30|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|11.6|16.2|20.8|8.7|12.2|15.6|4.4|8.6|13.9|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142439"|"65378074"
"H2"||"H"||2||13|||61|||||0|0|0|0|5|10|90|95|100|90|95|100|81|95|100|68|90|95||8.9|||0.8|||1.1|||1.5|||2.7|||2.8|||21.1||||||||60|70|80||||0|0.25|0.5||||1.3|1.38|1.45|||||1.71|||0.42|0.9|1.4|0.1|0.13|0.15|||||40.3|||35.8|||43||6|7.5|8.9|67|76|88|44|51|59|29|51|65|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|21|25.1|29.1|15.8|18.8|21.8|4.4|8.6|13.9|6.1|7.3|8.4|||||||||||||||||||||||||||||||||"22142439"|"65378075"
"H4"||"H"||4||86|||111||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|2.1|4.2|0|0.01|0.01|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"22142440"|"65378081"
"H3"||"H"||3||61|||86|||||0|0|0|0|5|10|55|95|100|50|90|95|48|90|95|45|85|90||3|||0|||0|||0|||0.7|||2.3|||42||||||||40|55|80||||0|0.25|0.5||||1.2|1.35|1.5|||||1.68|||0.42|0.9|1.4|0.02|0.04|0.05|||||31.8|||27.2|||43||6|7.5|8.9|62|74|88|40|49|59|12|45|60|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|19.2|24.2|29.1|14.4|18.8|21.8|4.4|8.6|13.9|6.6|7.5|8.4|||||||||||||||||||||||||||||||||"22142440"|"65378080"
